date,hillary_tpd,hillary_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2016-11-12,635992,439904,1495,120,1466,119,1275,39,0.018805267990792338,0.0015094529490936994,0.026660362260856916,0.0021641085327707863,0.016037937584120556,4.905722084554522e-4,1,515,4,16,265225
2016-11-13,1966312,1190624,1924,211,1853,204,1604,102,0.007827852344897452,8.584598985308537e-4,0.012450614131749402,0.001370709812669659,0.006525922640964405,0.00041499009312865914,1,516,5,25,266256
2016-11-14,1666080,1036936,998,91,985,90,830,32,0.004792086814558724,4.369538077403246e-4,0.007599311818665761,6.943533641420493e-4,0.003985402861807356,1.536540862383559e-4,1,517,6,36,267289
2016-11-15,1428952,874080,1010,82,985,79,853,28,0.005654493642893533,4.59077701700267e-4,0.009015193117334798,7.230459454512173e-4,0.004775527799394241,1.5675823960496923e-4,1,518,7,49,268324
2016-11-16,1264376,770184,177,37,166,36,114,12,0.0011199200237903915,2.341075755946016e-4,0.0017242632929274043,3.739366177432925e-4,7.21304422102286e-4,7.592678127392485e-5,1,519,8,64,269361
2016-11-17,1842408,990512,16,1,16,1,7,0,6.947429668129969e-5,4.342143542581231e-6,1.2922609721033163e-4,8.076631075645727e-6,3.0395004798068616e-5,0,1,520,9,81,270400
2016-11-18,1029752,608104,608,53,600,51,525,12,0.004723467397975435,4.1174962515246386e-4,0.00789338665754542,6.709378658913607e-4,0.004078651947264972,9.322633022319938e-5,1,521,10,100,271441
2016-11-19,750432,467368,209,26,201,25,155,10,0.0022280499765468427,2.771736812929086e-4,0.0034405436401294055,4.2792831344893104e-4,0.0016523815615538783,1.0660526203573408e-4,1,522,11,121,272484
2016-11-20,821408,519448,221,60,211,60,144,33,0.0021524017297128834,5.843624605555339e-4,0.003249603425174416,9.240578460211609e-4,0.0014024699053332814,3.2139935330554367e-4,1,523,12,144,273529
2016-11-21,951232,585232,296,131,291,131,188,90,0.0024894032160398304,0.0011017291260176276,0.00397790961533204,0.001790742816524045,0.0015811074480252976,7.569131400121105e-4,1,524,13,169,274576
2016-11-22,1431696,885496,1659,72,1641,68,1535,21,0.00927012438394743,4.0232004559627183e-4,0.01482558927425985,6.143449546920596e-4,0.008577239860976074,1.1734334663224596e-4,1,525,14,196,275625
2016-11-23,767432,433520,1229,50,1204,45,1108,18,0.012811558548509835,5.212188180842081e-4,0.02221812142461709,8.304115150396752e-4,0.011550209008746051,1.8763877451031494e-4,1,526,15,225,276676
2016-11-24,872536,579040,320,51,310,47,236,12,0.0029339763631529244,4.6760248287749733e-4,0.00428295109146173,0.00064935064935064935,0.002163807567825282,1.1002411361823467e-4,1,527,16,256,277729
2016-11-25,869576,552176,148,50,143,47,90,19,0.001361583116369357,4.599942960707287e-4,0.0020718031931847816,6.809423082495436e-4,8.279897329273116e-4,1.7479783250687694e-4,1,528,17,289,278784
2016-11-26,1207088,708040,380,94,350,87,194,16,0.002518457643518948,6.229868907652135e-4,0.003954578837353822,9.829953109993786e-4,0.0012857389022175683,1.0604032183237676e-4,1,529,18,324,279841
2016-11-27,1775656,958880,103,32,80,28,39,4,4.6405384826790776e-4,1.441720693647869e-4,6.674453529117303e-4,2.336058735191056e-4,1.75709709538334e-4,1.8021508670598358e-5,1,530,19,361,280900
2016-11-28,1233392,699232,97,19,95,19,39,8,6.291592616135016e-4,1.23237381140789e-4,0.0010869067777218434,2.1738135554436868e-4,2.529609402363563e-4,5.188942363822693e-5,1,531,20,400,281961
2016-11-29,441792,319576,206,55,204,53,98,13,0.0037302622048384763,9.959437925539621e-4,0.005106766465566876,0.0013267579542894335,0.0017745907576416052,2.354048964218456e-4,1,532,21,441,283024
2016-11-30,576144,380704,156,39,148,37,71,4,0.002166125135382821,5.415312838457052e-4,0.003110027738085232,7.77506934521308e-4,9.858646449498736e-4,5.5541670138021046e-5,1,533,22,484,284089
2016-12-01,617440,391376,215,105,209,103,131,65,0.0027856957761078003,0.0013604560767038092,0.004272106618699154,0.0021053922570622623,0.0016973309147447525,8.421870951023581e-4,1,534,23,529,285156
2016-12-02,166432,122696,234,36,226,31,166,8,0.011247836954431841,0.0017304364545279753,0.014735606702744996,0.0020212557866597118,0.007979234762545664,3.845414343395501e-4,1,535,24,576,286225
2016-12-03,422784,270888,135,28,132,27,77,4,0.0025544959128065395,5.29821374508023e-4,0.0038982900682200763,7.973775139541065e-4,0.0014570087798970633,7.568876778686043e-5,1,536,25,625,287296
2016-12-04,487288,295464,164,60,155,52,88,29,0.002692452923117335,9.850437523600006e-4,0.004196788779682127,0.0014079549454417458,0.0014447308367946676,4.7610448030733365e-4,1,537,26,676,288369
2016-12-05,589120,375856,194,35,189,34,123,16,0.002634437805540467,4.752851711026616e-4,0.004022817249159253,7.236814099016644e-4,0.0016702878870179252,2.1727322107550245e-4,1,538,27,729,289444
2016-12-06,694912,435400,95,11,95,11,71,1,0.0010936636581322526,1.266347393626819e-4,0.0017455213596692695,2.0211299954065227e-4,8.173696813409467e-4,1.1512249032971081e-5,1,539,28,784,290521
2016-12-07,541312,344272,94,30,92,29,47,11,0.0013892173090565146,4.433672262946323e-4,0.0021378444950504254,6.738857647441557e-4,6.946086545282573e-4,1.625679829746985e-4,1,540,29,841,291600
2016-12-08,550688,354304,203,33,199,33,134,9,0.002949038293915974,4.794003137892963e-4,0.0044933164739884394,7.451228323699421e-4,0.0019466558196292638,1.3074554012435354e-4,1,541,30,900,292681
2016-12-09,1046608,584208,250,46,242,45,145,10,0.0019109351352177702,3.5161206488006975e-4,0.0033138882042012432,6.162188809465122e-4,0.0011083423784263066,7.64374054087108e-5,1,542,31,961,293764
2016-12-10,964768,558992,234,52,226,48,131,7,0.0019403628644399482,4.3119174765332183e-4,0.0032343933365772677,6.869507971491543e-4,0.0010862715181266377,5.8045042953331786e-5,1,543,32,1024,294849
2016-12-11,222584,154952,146,46,141,42,71,18,0.0052474571397764435,0.0016533084139021673,0.007279673705405544,0.0021684134441633538,0.0025518455953707363,6.469467706573698e-4,1,544,33,1089,295936
2016-12-12,620160,369608,672,47,639,41,530,8,0.008668730650154798,6.062951496388029e-4,0.013830869461699964,8.874266790762105e-4,0.006836945304437564,1.0319917440660474e-4,1,545,34,1156,297025
2016-12-13,259848,180688,720,58,695,56,613,34,0.022166805209199225,0.0017856593085188264,0.030771274240680067,0.002479412025148322,0.018872571657276564,0.001046765801545519,1,546,35,1225,298116
2016-12-14,563904,347576,187,41,177,37,94,13,0.0026529338327091136,5.816592895244581e-4,0.00407392915506249,8.51612309250351e-4,0.0013335603223243672,1.8442855521507207e-4,1,547,36,1296,299209
2016-12-15,568024,346368,113,30,111,30,46,7,0.001591482050054223,4.2251735842147514e-4,0.002563747228381375,6.929046563192905e-4,6.478599495795952e-4,9.858738363167753e-5,1,548,37,1369,300304
2016-12-16,68088,51632,218,82,209,80,129,39,0.025613911408765126,0.00963459052990248,0.032383018283235206,0.012395413696932134,0.01515685583362707,0.004582305252026789,1,549,38,1444,301401
2016-12-17,468008,293616,391,53,377,52,303,15,0.006683646433394301,9.059674193603528e-4,0.010271919786387662,0.0014168165222603673,0.005179398642758243,2.5640587340387344e-4,1,550,39,1521,302500
2016-12-18,729328,477560,192,97,176,89,116,69,0.002106048307483053,0.0010639931553430007,0.002948320629868498,0.0014909121366948655,0.0012724041857710112,7.568611105017222e-4,1,551,40,1600,303601
2016-12-19,162680,119640,148,52,144,51,56,16,0.007278091959675437,0.0025571674452913697,0.00962888665997994,0.0034102306920762286,0.0027538726333907054,7.868207523973445e-4,1,552,41,1681,304704
2016-12-20,641416,389512,355,67,328,57,230,23,0.004427703705551467,8.356511218928122e-4,0.006736634558113742,0.0011706956396722052,0.002868653105005176,2.8686531050051763e-4,1,553,42,1764,305809
2016-12-21,463000,293408,151,13,146,13,112,6,0.002609071274298056,2.24622030237581e-4,0.003980804886029011,3.544552295779256e-4,0.0019352051835853131,1.0367170626349891e-4,1,554,43,1849,306916
2016-12-22,175600,135320,125,15,123,15,78,3,0.0056947608200455585,6.83371298405467e-4,0.007271652379544783,8.867868755542418e-4,0.003553530751708428,1.366742596810934e-4,1,555,44,1936,308025
2016-12-23,291192,202096,129,22,127,22,71,3,0.003544053408060661,6.044122091266244e-4,0.005027313751880294,8.708732483572164e-4,0.0019506030385450148,8.241984669908514e-5,1,556,45,2025,309136
2016-12-24,28816,24112,83,24,75,22,47,8,0.023042754025541366,0.006662965019433648,0.02488387524883875,0.007299270072992701,0.013048306496390895,0.002220988339811216,1,557,46,2116,310249
2016-12-25,200960,148320,16,1,16,1,9,1,6.369426751592357e-4,3.980891719745223e-5,8.629989212513484e-4,5.393743257820928e-5,3.582802547770701e-4,3.980891719745223e-5,1,558,47,2209,311364
2016-12-26,365352,265640,47,13,43,13,17,3,0.001029144496266614,2.846569883290635e-4,0.001294985694925463,3.9150730311700044e-4,3.722437539687753e-4,6.569007422978388e-5,1,559,48,2304,312481
2016-12-27,73704,61320,33,13,32,12,10,1,0.0035818951481602084,0.001411049603820688,0.004174820613176778,0.0015655577299412916,0.0010854227721697602,1.0854227721697601e-4,1,560,49,2401,313600
2016-12-28,338216,235728,45,16,40,14,17,4,0.0010644085436525771,3.7845637107647185e-4,0.0013574967759451572,4.75123871580805e-4,4.0210989426875133e-4,9.461409276911796e-5,1,561,50,2500,314721
2016-12-29,313520,217112,88,25,83,23,37,6,0.002245470783363103,6.379178361826997e-4,0.0030583293415380078,8.47488853679207e-4,9.441183975503955e-4,1.5310028068384792e-4,1,562,51,2601,315844
2016-12-30,68280,52656,26,7,19,6,11,2,0.0030462800234329233,8.201523140011717e-4,0.0028866605894864784,9.115770282588879e-4,0.0012888107791446982,2.3432923257176333e-4,1,563,52,2704,316969
2016-12-31,0,0,4,4,4,4,1,1,0,0,0,0,0,0,1,564,53,2809,318096
2017-01-01,207280,152536,46,14,45,13,19,1,0.001775376302585874,5.403319181783095e-4,0.0023600985996748308,6.818062621282844e-4,7.333076032419915e-4,3.8595137012736394e-5,1,565,54,2916,319225
2017-01-02,240520,162512,80,32,71,32,38,16,0.002660901380342591,0.0010643605521370365,0.0034951265137343705,0.0015752682878802796,0.0012639281556627306,5.321802760685182e-4,1,566,55,3025,320356
2017-01-03,32216,26360,85,21,80,20,26,2,0.02110752421157189,0.005214800099329526,0.024279210925644917,0.0060698027314112285,0.00645641917059846,4.966476285075739e-4,1,567,56,3136,321489
2017-01-04,542248,382304,136,36,128,35,28,4,0.002006461987872708,5.311222909074815e-4,0.0026784966937306435,7.324014396919729e-4,4.1309511515026334e-4,5.901358787860905e-5,1,568,57,3249,322624
2017-01-05,301864,209232,78,18,71,16,26,1,0.002067156070283306,4.7703601621922455e-4,0.002714689913588744,6.117611072876042e-4,6.890520234277688e-4,2.650200090106803e-5,1,569,58,3364,323761
2017-01-06,423384,284784,44,10,44,10,25,1,8.313965572624379e-4,1.8895376301419044e-4,0.0012360244957581887,2.8091465812686106e-4,4.723844075354761e-4,1.8895376301419042e-5,1,570,59,3481,324900
2017-01-07,389488,261704,95,46,92,43,33,10,0.001951279628640677,9.448301359733804e-4,0.002812337602787883,0.001314462140433467,6.778129236330773e-4,2.0539785564638703e-4,1,571,60,3600,326041
2017-01-08,444480,294920,147,58,139,55,96,33,0.0026457883369330453,0.0010439164866810654,0.0037705140377051406,0.0014919300149193,0.0017278617710583153,5.939524838012958e-4,1,572,61,3721,327184
2017-01-09,753248,459000,114,28,109,27,57,9,0.0012107566166787034,2.973788181316114e-4,0.0018997821350762527,4.705882352941176e-4,6.053783083393517e-4,9.55860486851608e-5,1,573,62,3844,328329
2017-01-10,295152,198848,79,32,75,31,30,10,0.0021412695831300485,8.673497045590068e-4,0.0030173801094303186,0.0012471837785645317,8.131403480240689e-4,2.7104678267468965e-4,1,574,63,3969,329476
2017-01-11,518984,344568,157,28,156,28,100,7,0.002420113144143172,4.3161253526120266e-4,0.0036219265863341923,6.500893872907525e-4,0.001541473340218581,1.0790313381530066e-4,1,575,64,4096,330625
2017-01-12,379528,262544,186,16,183,15,138,1,0.0039206593452920475,3.372610189498535e-4,0.0055762081784386614,4.5706624413431655e-4,0.0029088762884424864,2.1078813684365844e-5,1,576,65,4225,331776
2017-01-13,487728,317648,54,11,51,11,29,1,0.00088573959255978745,1.8042843552143817e-4,0.0012844406386944038,2.7703621618898906e-4,4.756749663747006e-4,1.640258504740347e-5,1,577,66,4356,332929
2017-01-14,359952,236888,173,22,163,21,121,4,0.00384495710539183,4.889540827665911e-4,0.005504711087096012,7.0919590692648e-4,0.002689247455216251,8.890074232119839e-5,1,578,67,4489,334084
2017-01-15,303240,205160,55,12,54,11,23,1,0.001450995910829706,3.165809259992085e-4,0.002105673620588809,4.289335153051277e-4,6.067801081651498e-4,2.638174383326738e-5,1,579,68,4624,335241
2017-01-16,343032,224472,71,25,68,25,30,10,0.00165582219734602,5.83035984980993e-4,0.0024234648419401974,8.909797213015432e-4,6.996431819771916e-4,2.332143939923972e-4,1,580,69,4761,336400
2017-01-17,190592,136320,56,13,55,12,31,4,0.0023505708529214238,5.45668233713902e-4,0.0032276995305164317,7.042253521126761e-4,0.0013012088650100739,1.67897918065816e-4,1,581,70,4900,337561
2017-01-18,285832,213864,64,14,64,14,28,2,0.001791262000055977,3.9183856251224494e-4,0.002394044813526353,5.236973029588898e-4,7.836771250244899e-4,5.597693750174928e-5,1,582,71,5041,338724
2017-01-19,509944,361968,16,6,16,6,8,1,2.510079538145365e-4,9.412798268045119e-5,3.5362241966140653e-4,1.3260840737302744e-4,1.2550397690726825e-4,1.568799711340853e-5,1,583,72,5184,339889
2017-01-20,2362392,1576488,1,0,1,0,0,0,3.386398193017924e-6,0,5.074570818173053e-6,0,0,0,1,584,73,5329,341056
2017-01-21,2182384,1620496,223,154,202,148,96,68,8.174546734213594e-4,5.645202677438984e-4,9.972255408220694e-4,7.306404952557735e-4,3.5190873833385874e-4,2.4926868965314994e-4,1,585,74,5476,342225
2017-01-22,1096624,841320,138,87,135,85,44,27,0.0010067260975502998,6.346751484556238e-4,0.0012836970474967909,8.082536965720534e-4,3.2098513255226954e-4,1.9696814952071084e-4,1,586,75,5625,343396
2017-01-23,794944,601968,98,50,89,49,19,5,9.862329925126802e-4,5.031800982207552e-4,0.0011827871248970044,6.51197405842171e-4,1.9120843732388699e-4,5.0318009822075514e-5,1,587,76,5776,344569
2017-01-24,358600,263256,40,13,39,13,22,6,8.923591745677636e-4,2.9001673173452316e-4,0.0011851581730330932,3.9505272434436445e-4,4.9079754601227e-4,1.3385387618516454e-4,1,588,77,5929,345744
2017-01-25,493024,385400,309,27,305,25,268,5,0.00501395469591744,4.3811254624521323e-4,0.006331084587441619,5.189413596263623e-4,0.004348672681248783,8.113195300837281e-5,1,589,78,6084,346921
2017-01-26,380656,297720,88,25,80,23,33,0,0.0018494388634357531,5.254087680215207e-4,0.002149670831653903,6.180303641004971e-4,6.935395737884074e-4,0,1,590,79,6241,348100
2017-01-27,430232,307264,64,21,60,21,25,5,0.0011900555979099648,3.904869930642072e-4,0.0015621745469693814,5.467610914392834e-4,4.6486546793358003e-4,9.2973093586716e-5,1,591,80,6400,349281
2017-01-28,369816,263304,41,12,38,12,16,2,8.869275531615722e-4,2.595885521448504e-4,0.0011545589888493908,3.6459757542612345e-4,3.4611806952646723e-4,4.3264758690808404e-5,1,592,81,6561,350464
2017-01-29,1461952,1215376,84,30,84,30,27,6,4.59659414262575e-4,1.641640765223482e-4,5.529153118047419e-4,1.9746975421597925e-4,1.4774766887011337e-4,3.283281530446964e-5,1,593,82,6724,351649
2017-01-30,401808,316592,83,27,77,25,31,0,0.001652530561860391,5.375701827738621e-4,0.001945721938646586,6.317279021579825e-4,6.172102098514714e-4,0,1,594,83,6889,352836
2017-01-31,359696,267304,100,34,97,33,30,1,0.0022241003514078556,7.561941194786708e-4,0.002903061682578637,9.87639541495825e-4,6.672301054223567e-4,2.2241003514078554e-5,1,595,84,7056,354025
2017-02-01,514088,366520,105,56,98,54,45,27,0.0016339615007547347,8.714461337358584e-4,0.0021390374331550803,0.0011786532794936155,7.002692146091719e-4,4.201615287655032e-4,1,596,85,7225,355216
2017-02-02,357576,262112,96,40,87,39,49,18,0.0021477951540371837,8.949146475154932e-4,0.0026553534366988156,0.0011903308509339519,0.0010962704432064792,4.0271159138197197e-4,1,597,86,7396,356409
2017-02-03,373848,281840,93,37,91,36,50,20,0.001990113629068498,7.91765637371338e-4,0.0025830258302583023,0.001021856372409878,0.0010699535640153216,4.279814256061287e-4,1,598,87,7569,357604
2017-02-04,384256,301120,41,15,40,15,12,2,8.535976015989341e-4,3.1229180546302464e-4,0.0010626992561105207,3.9851222104144525e-4,2.498334443704197e-4,4.1638907395069954e-5,1,599,88,7744,358801
2017-02-05,218160,159776,52,18,49,17,21,4,0.0019068573524019068,6.600660066006601e-4,0.0024534348087322253,8.5119166833567e-4,7.700770077007701e-4,1.4668133480014669e-4,1,600,89,7921,360000
2017-02-06,947496,797592,78,41,75,41,13,2,6.58577978165607e-4,3.461756039075627e-4,7.522643155899257e-4,4.11237825855826e-4,1.097629963609345e-4,1.6886614824759156e-5,1,601,90,8100,361201
2017-02-07,751240,575864,59,15,58,15,17,3,6.282945530056973e-4,1.597359033065332e-4,8.057458010919245e-4,2.0838253476515288e-4,1.810340237474043e-4,3.1947180661306645e-5,1,602,91,8281,362404
2017-02-08,935616,805096,101,28,96,27,52,4,8.636021615705588e-4,2.3941446063342224e-4,9.539235072587617e-4,2.682909864165267e-4,4.4462685546206994e-4,3.420206580477461e-5,1,603,92,8464,363609
2017-02-09,485720,396160,69,14,63,14,32,4,0.0011364572181503747,2.3058552252326443e-4,0.0012722132471728593,2.827140549273021e-4,5.270526229103187e-4,6.588157786378983e-5,1,604,93,8649,364816
2017-02-10,1671880,1338432,137,83,132,80,19,3,6.555494413474651e-4,3.971576907433548e-4,7.889829292784393e-4,4.781714722899632e-4,9.091561595329808e-5,1.4355097255783909e-5,1,605,94,8836,366025
2017-02-11,563720,436984,183,141,178,136,68,53,0.0025970339885049314,0.0020009934009792094,0.0032587005473884625,0.0024897936766563535,9.650180940892642e-4,7.521464556872206e-4,1,606,95,9025,367236
2017-02-12,307480,221144,607,21,600,20,572,7,0.01579289709899831,5.463770001300897e-4,0.02170531418442282,7.23510472814094e-4,0.01488226876544816,1.821256667100299e-4,1,607,96,9216,368449
2017-02-13,306256,222728,85,9,85,9,73,1,0.002220364662243352,2.3509743482576668e-4,0.00305305125534284,3.2326425056571247e-4,0.0019069014158089963,2.6121937202862964e-5,1,608,97,9409,369664
2017-02-14,933480,629528,213,62,209,61,113,8,0.0018254274328319835,5.3134507434546e-4,0.0026559581146509766,7.751839473383233e-4,9.684192484038223e-4,6.85606547542529e-5,1,609,98,9604,370881
2017-02-15,1374088,944728,429,166,405,161,265,86,0.002497656627523128,9.664592078527721e-4,0.003429558560770931,0.0013633553784793083,0.0015428415065119555,5.006957341887856e-4,1,610,99,9801,372100
2017-02-16,797696,554920,1513,50,1385,48,1092,17,0.01517370025673941,5.014441591784339e-4,0.01996684206732502,6.919916384343689e-4,0.010951540436456996,1.7049101412066752e-4,1,611,100,10000,373321
2017-02-17,567440,392912,205,33,185,33,115,4,0.0028901734104046246,4.652474270407444e-4,0.0037667467524534755,6.71906177464674e-4,0.001621316791202594,5.639362752009023e-5,1,612,101,10201,374544
2017-02-18,382312,273728,419,39,410,39,325,13,0.008767708049969658,8.160873841260542e-4,0.01198269815291092,0.0011398176291793315,0.006800728201050451,2.7202912804201804e-4,1,613,102,10404,375769
2017-02-19,223480,158560,125,24,121,24,76,10,0.004474673348845534,8.591372829783426e-4,0.006104944500504541,0.0012108980827447023,0.002720601396098085,3.5797386790764276e-4,1,614,103,10609,376996
2017-02-20,319016,219128,30,14,27,14,16,10,7.523133635930486e-4,3.5107956967675604e-4,9.857252382169325e-4,5.111167901865576e-4,4.012337939162926e-4,2.5077112119768286e-4,1,615,104,10816,378225
2017-02-21,566208,445664,94,56,94,56,29,20,0.0013281338306770658,7.912286650842093e-4,0.0016873698571120844,0.0010052416170029438,4.0974341584717984e-4,2.8258166610150334e-4,1,616,105,11025,379456
2017-02-22,454928,357816,78,34,73,31,19,2,0.0013716456230436465,5.978968100446664e-4,0.0016321237731124376,6.930936570751448e-4,3.3411880561319595e-4,3.517040059086273e-5,1,617,106,11236,380689
2017-02-23,488544,375992,87,46,87,46,33,22,0.0014246413833759089,7.532586624746185e-4,0.0018511032149620206,9.787442286006086e-4,5.403812143839654e-4,3.602541429226436e-4,1,618,107,11449,381924
2017-02-24,419656,315504,107,39,102,34,69,23,0.002039765903501916,7.434660769773338e-4,0.0025863380495968354,8.621126831989452e-4,0.0013153630592675906,4.384543530891969e-4,1,619,108,11664,383161
2017-02-25,519664,380376,155,84,149,82,67,38,0.0023861572092736846,0.0012931432617999323,0.003133741350663554,0.0017246093339222243,0.0010314356969118507,5.849933803380646e-4,1,620,109,11881,384400
2017-02-26,451000,320872,41,8,41,8,18,2,7.272727272727272e-4,1.419068736141907e-4,0.001022214465581291,1.994564810890324e-4,3.192904656319291e-4,3.547671840354767e-5,1,621,110,12100,385641
2017-02-27,673056,494352,105,27,101,26,60,4,0.0012480387961774355,3.2092426187419767e-4,0.0016344628928374922,4.207528238987604e-4,7.131650263871059e-4,4.754433509247373e-5,1,622,111,12321,386884
2017-02-28,391848,254728,64,23,64,23,29,5,0.0013066291010800106,4.695698332006288e-4,0.0020099871235199898,7.223391225149963e-4,5.920663114268798e-4,1.0208039852187583e-4,1,623,112,12544,388129
2017-03-01,285496,180720,72,24,62,16,33,4,0.002017541401630846,6.725138005436152e-4,0.0027445772465692782,7.082779991146526e-4,9.247064757474711e-4,1.1208563342393588e-4,1,624,113,12769,389376
2017-03-02,525656,339112,19,7,19,7,6,0,2.8916249410260706e-4,1.0653355045885522e-4,4.482294935006723e-4,1.6513718181603718e-4,9.131447182187591e-5,0,1,625,114,12996,390625
2017-03-03,967152,575024,317,278,315,278,288,270,0.0026221317848693897,0.00229953512994855,0.004382425777011046,0.0038676646539970503,0.0023822522209538937,0.0022333614571442752,1,626,115,13225,391876
2017-03-04,762928,510560,152,76,148,74,127,69,0.0015938594467629975,7.969297233814986e-4,0.002319022250078345,0.0011595111250391726,0.0013317115114401359,7.235283014910975e-4,1,627,116,13456,393129
2017-03-05,517856,334872,126,25,122,21,84,4,0.0019464870543162579,3.862077488722734e-4,0.0029145464535703194,5.016842256145632e-4,0.0012976580362108385,6.179323981956374e-5,1,628,117,13689,394384
2017-03-06,437776,269584,49,7,49,7,35,1,8.954351083659222e-4,1.2791930119513176e-4,0.0014540922309929374,2.077274615704196e-4,6.395965059756588e-4,1.8274185885018822e-5,1,629,118,13924,395641
2017-03-07,379936,251152,60,18,60,18,25,2,0.001263370672955445,3.790112018866335e-4,0.0019111932216347072,5.733579664904121e-4,5.264044470647688e-4,4.21123557651815e-5,1,630,119,14161,396900
2017-03-08,722592,499760,66,23,63,23,24,1,7.307028032416634e-4,2.546388556751251e-4,0.0010084840723547303,3.681767248279174e-4,2.657101102696958e-4,1.1071254594570657e-5,1,631,120,14400,398161
2017-03-09,597944,416072,619,56,614,56,551,26,0.008281711999785933,7.492340419838647e-4,0.011805649022284604,0.0010767367186448498,0.007371927805948383,3.4785866234965146e-4,1,632,121,14641,399424
2017-03-10,298632,200416,2127,29,2104,28,2080,8,0.05697982801575183,7.768758873797852e-4,0.08398531055404758,0.0011176752355101388,0.05572075330172252,2.143105896220097e-4,1,633,122,14884,400689
2017-03-11,316800,202920,685,19,680,17,640,1,0.0172979797979798,4.797979797979798e-4,0.026808594520007886,6.702148630001972e-4,0.01616161616161616,2.5252525252525253e-5,1,634,123,15129,401956
2017-03-12,235192,157608,788,10,771,10,752,1,0.026803632776625057,3.4014762406884587e-4,0.03913506928582306,5.075884472869397e-4,0.02557910132997721,3.401476240688459e-5,1,635,124,15376,403225
2017-03-13,268584,182920,582,16,571,16,550,1,0.017335358770440533,4.7657343698805587e-4,0.024972665646184125,6.997594576864203e-4,0.01638221189646442,2.9785839811753492e-5,1,636,125,15625,404496
2017-03-14,309856,188736,102,22,97,20,66,6,0.0026334813590829288,5.680057833316121e-4,0.004111563241776874,8.4774499830451e-4,0.0017040173499948362,1.5491066818134876e-4,1,637,126,15876,405769
2017-03-15,324072,228456,31,4,29,4,15,1,7.652620405342022e-4,9.87434891011874e-5,0.0010155128339811605,1.400707357215394e-4,3.7028808412945273e-4,2.468587227529685e-5,1,638,127,16129,407044
2017-03-16,272496,169096,67,15,64,14,20,0,0.001967001350478539,4.403734366742998e-4,0.00302786582769551,6.623456498083929e-4,5.871645822323997e-4,0,1,639,128,16384,408321
2017-03-17,109848,66760,47,14,46,13,19,4,0.003422911659748015,0.0010195907071589834,0.005512282804074296,0.0015578190533253446,0.0013837302454300488,2.913116306168524e-4,1,640,129,16641,409600
2017-03-18,272160,201208,63,18,61,16,30,3,0.001851851851851852,5.29100529100529e-4,0.0024253508806806887,6.361576080473937e-4,8.818342151675485e-4,8.818342151675486e-5,1,641,130,16900,410881
2017-03-19,579224,357248,154,33,143,29,89,7,0.002126983688521194,4.557822189688273e-4,0.0032022572554639916,6.494088140451451e-4,0.0012292308329765343,9.668107675096335e-5,1,642,131,17161,412164
2017-03-20,780192,489864,121,56,121,56,64,31,0.0012407202329682949,5.742176284811944e-4,0.0019760586611794295,9.145395456698186e-4,6.562487182642221e-4,3.178704729092326e-4,1,643,132,17424,413449
2017-03-21,577952,363488,193,134,192,133,146,118,0.0026715021316649134,0.0018548253142129452,0.004225724095430936,0.002927194295272471,0.0020209290736947013,0.0016333536349039366,1,644,133,17689,414736
2017-03-22,391800,237392,89,35,87,34,30,3,0.0018172537008677896,7.146503318019398e-4,0.0029318595403383433,0.001145784188178203,6.125574272588055e-4,6.125574272588055e-5,1,645,134,17956,416025
2017-03-23,517256,341992,11,3,10,3,2,0,1.7012852436704454e-4,4.6398688463739426e-5,2.339236005520597e-4,7.017708016561791e-5,3.0932458975826286e-5,0,1,646,135,18225,417316
2017-03-24,906480,539872,328,50,326,48,261,7,0.0028947136175094873,4.412673197422999e-4,0.004830774702151621,7.11279710746251e-4,0.0023034154090548057,6.177742476392198e-5,1,647,136,18496,418609
2017-03-25,692952,428392,148,66,143,63,61,4,0.0017086320553227352,7.619575381844631e-4,0.0026704513623036844,0.0011764925582177072,7.042334822613976e-4,4.61792447384523e-5,1,648,137,18769,419904
2017-03-26,525848,310728,113,33,109,32,42,3,0.0017191279609316762,5.02046218679162e-4,0.0028063129167632144,8.238716819855308e-4,6.389679146825699e-4,4.564056533446928e-5,1,649,138,19044,421201
2017-03-27,504416,310864,73,22,71,22,24,2,0.0011577745353041934,3.489183531053733e-4,0.0018271655772299142,5.661639816768748e-4,3.8063820338768e-4,3.1719850282306667e-5,1,650,139,19321,422500
2017-03-28,485584,300376,123,30,121,30,65,3,0.0020264259118916604,4.942502224126001e-4,0.0032226276400245026,7.989985884358271e-4,0.0010708754818939668,4.9425022241260003e-05,1,651,140,19600,423801
2017-03-29,1112712,663400,146,47,136,44,58,11,0.0010496876100913803,3.379131347554444e-4,0.0016400361772686163,5.305999397045523e-4,4.169991875705483e-4,7.9086052815104e-5,1,652,141,19881,425104
2017-03-30,265872,185544,50,24,43,19,13,3,0.001504483360414034,7.221520129987362e-4,0.0018540076747294442,8.192126934851033e-4,3.9116567370764876e-4,9.026900162484202e-5,1,653,142,20164,426409
2017-03-31,1001704,555664,137,44,120,35,44,7,0.0010941355929496139,3.5140121233418256e-4,0.0017276627602292032,5.039016384001842e-4,3.5140121233418256e-4,5.590473832589268e-5,1,654,143,20449,427716
