date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2017-05-05,3870920,2086928,2258,967,2054,816,1408,586,0.004666590887954285,0.001998491314726215,0.00787377427491509,0.003128042749917582,0.0029099025554648506,0.0012110816033397745,1,689,178,31684,474721
2017-05-06,2276448,1140608,1446,831,1348,765,1015,626,0.0050816008096824525,0.0029203390545270527,0.009454606665918528,0.005365559420940411,0.0035669604576954975,0.002199918469475253,1,690,179,32041,476100
2017-05-07,3152864,1552360,5450,611,5312,549,5093,443,0.013828696702426745,0.0015503364559968334,0.02737509340616867,0.0028292406400577184,0.01292285363402925,0.0011240573649862475,1,691,180,32400,477481
2017-05-08,3854880,1796512,2101,470,1993,423,1632,276,0.004360187606358693,9.75387041879384e-4,0.008874975508095687,0.0018836500952957732,0.0033868758560577764,5.727804756568297e-4,1,692,181,32761,478864
2017-05-09,3558200,1822488,1883,798,1641,624,1474,631,0.004233601259063572,0.0017941655893429264,0.007203339610466571,0.002739112685515625,0.003314035186330167,0.0014186948457085044,1,693,182,33124,480249
2017-05-10,6659760,2917880,2488,954,2335,899,1556,524,0.0029886962893557727,0.0011459872427835238,0.0064019082347457745,0.002464803213291842,0.001869136425336649,6.294521123884345e-4,1,694,183,33489,481636
2017-05-11,5117208,2297320,2175,859,1966,695,1309,528,0.003400291721579424,0.0013429198109594137,0.006846238225410478,0.00242021137673463,0.0020464284430103293,8.254501282730738e-4,1,695,184,33856,483025
2017-05-12,6122336,2521008,2662,669,2452,602,1624,280,0.003478410854941643,8.741761314635459e-4,0.007781014578295666,0.0019103469723221822,0.0021220658258547065,3.6587341825081144e-4,1,696,185,34225,484416
2017-05-13,3628096,1682888,3164,1013,2965,862,2674,820,0.00697666213903932,0.0022336784914180883,0.014094817955799793,0.00409771773284972,0.005896205613081904,0.0018081109209899628,1,697,186,34596,485809
2017-05-14,3110520,1332096,1638,779,1538,725,1300,605,0.004212800432082096,0.0020035235266129135,0.009236571538387623,0.004354040549630057,0.003343492406414362,0.00155600992760053,1,698,187,34969,487204
2017-05-15,2786968,1262608,1188,167,1135,162,816,34,0.0034101575619095736,4.793740007061437e-4,0.007191464017335547,0.001026446846527188,0.0023423304465641516,9.759710194017299e-5,1,699,188,35344,488601
2017-05-16,5072848,2278560,1613,514,1540,499,918,224,0.0025437387439954835,8.105900275348286e-4,0.005406923671090513,0.0017519837090091987,0.0014477074810836043,3.5325324157159843e-4,1,700,189,35721,490000
2017-05-17,4606656,2288816,4112,268,4006,252,3575,70,0.007140971672293307,4.6541352338876616e-4,0.014001999286967584,8.808047479570223e-4,0.00620840800789119,1.2156323372094638e-4,1,701,190,36100,491401
2017-05-18,6148456,2912680,1936,439,1832,416,924,56,0.0025190063977037487,5.712003143553438e-4,0.005031792026587198,0.0011425903291813725,0.0012022530534495164,7.286382142118282e-5,1,702,191,36481,492804
2017-05-19,3580384,1831432,1141,336,1081,322,467,115,0.0025494472101316506,7.507574606522653e-4,0.0047219880399599875,0.0014065496289242516,0.0010434634944184757,2.569556784970551e-4,1,703,192,36864,494209
2017-05-20,3904960,2044160,2667,239,2610,230,2153,54,0.005463820372039662,4.896336966319758e-4,0.010214464621164683,9.001252348152786e-4,0.004410800622797673,1.1062853396705728e-4,1,704,193,37249,495616
2017-05-21,3356800,1753456,1770,152,1714,146,1352,39,0.004218303145853194,3.6224976167778837e-4,0.007819985217764234,6.661130932284585e-4,0.0032221163012392754,9.294566253574834e-5,1,705,194,37636,497025
2017-05-22,3276120,1627800,1349,143,1301,136,976,13,0.0032941406297693613,3.4919355823352015e-4,0.006393905885243888,6.683867797026661e-4,0.0023833070827686408,3.174486893032001e-5,1,706,195,38025,498436
2017-05-23,3373712,1816792,1019,307,974,294,489,87,0.002416329550358774,7.279815230227121e-4,0.004288878418663226,0.0012945895842782222,0.0011595536311338965,2.063009527784233e-4,1,707,196,38416,499849
2017-05-24,3696712,2080688,954,235,917,230,553,85,0.00206453735102978,5.085600392997886e-4,0.0035257568650369493,8.843228778173374e-4,0.0011967391563097152,1.8394724825737034e-4,1,708,197,38809,501264
2017-05-25,3332864,1790472,1006,306,963,299,528,134,0.002414739995391351,7.345034180812657e-4,0.004302776027773682,0.0013359605735247465,0.0012673784468853215,3.2164528765650204e-4,1,709,198,39204,502681
2017-05-26,3324480,1702016,804,290,785,284,342,95,0.0019347386658966213,6.978534988930599e-4,0.0036897420470782885,0.0013348875686245017,8.22985850418712e-4,2.286071806718645e-4,1,710,199,39601,504100
2017-05-27,3145184,1492608,819,240,778,226,332,51,0.0020831849583363006,6.104571306480002e-4,0.00416988251436412,0.001211302632707315,8.444656973964004e-4,1.2972214026270006e-4,1,711,200,40000,505521
2017-05-28,4115472,1801296,1550,330,1503,310,894,52,0.003013020134750036,6.414817061080721e-4,0.006675193860420497,0.001376786491503895,0.0017378322583655047,1.0108196581096895e-4,1,712,201,40401,506944
2017-05-29,4488984,2001696,911,315,880,296,277,39,0.0016235299568900224,5.613742441496785e-4,0.003517017569101402,0.0011829968186977443,4.936529067601934e-4,6.950347784710303e-5,1,713,202,40804,508369
2017-05-30,3994848,1790968,1018,265,972,234,471,50,0.002038625749965956,5.306835203742421e-4,0.004341786117898254,0.0010452448061606908,9.432148607406339e-4,1.0012896610834755e-4,1,714,203,41209,509796
2017-05-31,7445688,3941528,2214,914,2123,878,839,189,0.0023788265100552156,9.82044909751792e-4,0.00430898879825286,0.0017820500070023606,9.014613558881328e-4,2.0307055573642085e-4,1,715,204,41616,511225
2017-06-01,6801304,3705224,2545,899,2465,867,1120,84,0.0029935435910525394,0.001057444278332508,0.005322215337048448,0.0018719516013066956,0.001317394429068308,9.88045821801231e-5,1,716,205,42025,512656
2017-06-02,5879528,3251416,1602,712,1551,693,688,217,0.0021797668112134173,9.687852494281854e-4,0.0038161834720626337,0.0017051032534747936,9.361295668631905e-4,2.9526179652516327e-4,1,717,206,42436,514089
2017-06-03,3326232,1746480,1100,491,1062,474,457,111,0.0026456362634957515,0.0011809158230694672,0.004864642022811598,0.0021712244056616738,0.0010991416112886895,2.6696875022548034e-4,1,718,207,42849,515524
2017-06-04,5795552,2898192,3151,1413,2983,1321,1092,132,0.004349542545731623,0.0019504613193014229,0.008234099052098688,0.0036464112798599954,0.001507362887952692,1.822087007415342e-4,1,719,208,43264,516961
2017-06-05,5362416,2407992,2700,906,2584,859,1080,51,0.0040280351244662855,0.0013516295639875756,0.008584746128724681,0.0028538300791696985,0.0016112140497865142,7.608510790658539e-5,1,720,209,43681,518400
2017-06-06,6806944,3105912,2092,498,1951,463,499,40,0.002458665738986541,5.852846740034882e-4,0.005025255061959257,0.001192564374006733,5.86459944433214e-4,4.7010817189035196e-5,1,721,210,44100,519841
2017-06-07,4768040,2315296,1245,228,1192,218,630,29,0.0020889086500952172,3.825471262824976e-4,0.004118695838458668,7.532514201207967e-4,0.001057038112096375,4.865730992189663e-5,1,722,211,44521,521284
2017-06-08,3647640,1794272,1001,157,910,150,546,18,0.0021953920891316027,3.4433222576789373e-4,0.00405735585240142,6.687949207255088e-4,0.0011974865940717835,3.947758002434451e-5,1,723,212,44944,522729
2017-06-09,4824376,2234232,3448,611,3329,598,2660,311,0.005717630632438267,0.0010131880268038809,0.011919979661915145,0.0021412279476795606,0.004410933144514441,5.157143638887184e-4,1,724,213,45369,524176
2017-06-10,3264280,1574840,1542,578,1470,557,1109,411,0.0037790875782714715,0.0014165451493131716,0.007467425262248864,0.0028294937898453174,0.0027179041013638537,0.001007266533508155,1,725,214,45796,525625
2017-06-11,4603384,2139680,2133,582,2017,557,1539,351,0.003706838273756871,0.0010114298524737453,0.007541314589097435,0.0020825544006580422,0.0026745541975207805,6.099860450485989e-4,1,726,215,46225,527076
2017-06-12,3878088,1853128,1393,455,1262,378,776,224,0.002873581001772007,9.386068598752788e-4,0.005448085615240825,0.0016318354695412298,0.0016007888423367391,4.62083377169368e-4,1,727,216,46656,528529
2017-06-13,5114408,2420744,1171,408,1107,389,367,48,0.0018316880467886018,6.381970308195982e-4,0.0036583794073227075,0.0012855551846870218,5.740644860558642e-4,7.508200362583509e-5,1,728,217,47089,529984
2017-06-14,4211824,2382568,1567,645,1468,634,868,348,0.0029763826788583763,0.001225122417270997,0.004929135285960359,0.002128795484536013,0.0016486918731646906,6.609962809462124e-4,1,729,218,47524,531441
2017-06-15,3036968,1792936,691,380,661,359,219,149,0.0018202364990345635,0.0010009983641579366,0.0029493523472115014,0.0016018418950815869,5.768911625015476e-4,3.924967269987698e-4,1,730,219,47961,532900
