date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2016-04-04,73274,597795,3869,869,2625,648,2115,379,0.006472118368336972,0.0014536755911307387,0.03582443977399896,0.008843518847067173,0.003538002157930394,6.339966041870541e-4,0,295,0,87025,0
2016-04-05,74743,589849,3395,894,2400,682,1694,393,0.005755710359770043,0.0015156421389203,0.03211003037073706,0.00912460029701778,0.00287192145786464,6.662722154314071e-4,0,296,0,87616,0
2016-04-06,73885,557128,3466,781,2541,629,1770,330,0.006221191539466694,0.0014018322539883115,0.03439128375177641,0.008513230019625093,0.0031770077971310005,5.92323487600695e-4,0,297,0,88209,0
2016-04-07,74180,559423,3885,807,2692,615,2049,367,0.0069446554753737335,0.0014425577782822658,0.03629010514963602,0.00829064437853869,0.00366270246307356,6.560330912386513e-4,0,298,0,88804,0
2016-04-08,72441,534967,3537,808,2550,622,1748,325,0.006611622772993474,0.0015103735370592952,0.03520106017310639,0.008586297814773401,0.003267491265816396,6.0751410834687e-4,0,299,0,89401,0
2016-04-09,66502,502616,3478,802,2409,626,1832,388,0.006919795629267671,0.0015956515510847247,0.03622447445189619,0.009413250729301374,0.0036449297276648575,7.719610995272733e-4,0,300,0,90000,0
2016-04-10,66591,523859,3715,786,2478,604,2141,369,0.007091602893144911,0.0015004037345927052,0.03721223588773258,0.009070294784580499,0.004086977602751885,7.043880128049724e-4,0,301,0,90601,0
2016-04-11,71854,553174,4119,979,2754,730,2281,450,0.007446120027333172,0.0017697867217186635,0.03832772009908982,0.010159490077100788,0.004123476519142259,8.134872571740538e-4,0,302,0,91204,0
2016-04-12,73551,561199,4726,999,3066,742,2610,473,0.008421255205372782,0.001780117213323616,0.04168536117795815,0.010088238093295808,0.004650756683458096,8.428382801822527e-4,0,303,0,91809,0
2016-04-13,74055,567262,7607,950,4231,700,4639,443,0.013410029228116814,0.0016747111563968678,0.05713321180203902,0.009452434001755453,0.00817787900476323,7.80944255035592e-4,0,304,0,92416,0
2016-04-14,75135,596825,18545,1058,7340,763,12829,437,0.03107276002178193,0.0017727139446236334,0.09769082318493379,0.010155054235709057,0.021495413228333263,7.32207933648892e-4,0,305,0,93025,0
2016-04-15,72547,539502,4536,713,3209,551,2686,299,0.008407753817409389,0.0013215891692709202,0.044233393524198104,0.007595076295367141,0.004978665510044449,5.542148129200633e-4,0,306,0,93636,0
2016-04-16,66023,493933,3579,649,2635,522,1912,267,0.0072459220177635425,0.0013139433890831348,0.03991033427744877,0.007906335670902565,0.003870970354278819,5.405591446613205e-4,0,307,0,94249,0
2016-04-17,64987,512140,3071,689,2160,523,1588,289,0.005996407232397392,0.001345335259889874,0.03323741671411205,0.008047763398833613,0.003100714648338345,5.642988245401648e-4,0,308,0,94864,0
2016-04-18,71627,555292,3588,954,2515,676,1823,420,0.006461465319147403,0.0017180150263284902,0.035112457592807185,0.009437781842042805,0.0032829574350071674,7.563588166226057e-4,0,309,0,95481,0
2016-04-19,72912,572936,3974,1133,2656,801,1941,496,0.006936202298336987,0.001977533267241018,0.036427474215492646,0.010985845951283739,0.0033878129494393787,8.657162405574096e-4,0,310,0,96100,0
2016-04-20,74833,579585,4016,919,2761,691,2126,427,0.006929095818559832,0.001585617295133587,0.03689548728502132,0.009233894137613085,0.003668141860124054,7.367340424614164e-4,0,311,0,96721,0
2016-04-21,75897,585752,3864,957,2637,712,2063,470,0.006596648410931589,0.0016337972384217212,0.03474445630262066,0.009381134959221049,0.0035219683415506904,8.023873584725276e-4,0,312,0,97344,0
2016-04-22,74408,562783,3571,975,2431,687,1836,448,0.006345252077621392,0.0017324617125961516,0.03267121814858617,0.009232878185141383,0.003262358671104138,7.960439458903342e-4,0,313,0,97969,0
2016-04-23,66399,515317,3185,774,2165,562,1668,370,0.006180661612172701,0.0015019880966473064,0.032605912739649696,0.008463982891308603,0.0032368425648678385,7.180046456841129e-4,0,314,0,98596,0
