date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-11-19,78115,487730,17,3,15,2,1,0,3.4855350296270476e-5,6.150944169930084e-6,1.9202457914613071e-4,2.5603277219484095e-5,2.0503147233100283e-6,0,0,158,0,24964,0
2015-11-20,77747,486457,7,0,7,0,1,0,1.4389761068295862e-5,0,9.003562838437496e-5,0,2.0556801526136945e-6,0,0,159,0,25281,0
2015-11-21,72493,462761,8,1,8,1,2,0,1.7287541517111424e-5,2.160942689638928e-6,1.1035548259831984e-4,1.379443532478998e-5,4.321885379277856e-6,0,0,160,0,25600,0
2015-11-22,71346,472255,13,1,10,1,0,0,2.752750103228129e-5,2.117500079406253e-6,1.401620273035629e-4,1.4016202730356292e-5,0,0,0,161,0,25921,0
2015-11-23,77169,526919,26,1,25,1,1,0,4.934344747484908e-5,1.8978249028788106e-6,3.2396428617709183e-4,1.2958571447083673e-5,1.8978249028788106e-6,0,0,162,0,26244,0
2015-11-24,77359,502653,10,0,9,0,0,0,1.9894440100825022e-5,0,1.1634069726857896e-4,0,0,0,0,163,0,26569,0
2015-11-25,77208,490397,6,0,5,0,0,0,1.2234985124297253e-5,0,6.476012848409491e-5,0,0,0,0,164,0,26896,0
2015-11-26,77255,493649,9,0,9,0,0,0,1.8231577497371615e-5,0,1.1649731408970293e-4,0,0,0,0,165,0,27225,0
2015-11-27,72351,441870,5,0,5,0,0,0,1.1315545296127821e-5,0,6.910754516178076e-5,0,0,0,0,166,0,27556,0
2015-11-28,70375,458749,7,1,7,1,1,0,1.525888884771411e-5,2.1798412639591587e-6,9.946714031971581e-5,1.4209591474245115e-5,2.1798412639591587e-6,0,0,167,0,27889,0
2015-11-29,70127,467316,7,1,4,1,0,0,1.4979157572178142e-5,2.1398796531683057e-6,5.703937142612688e-5,1.425984285653172e-5,0,0,0,168,0,28224,0
2015-11-30,76908,507337,9,0,7,0,0,0,1.773968782091588e-5,0,9.101783949654132e-5,0,0,0,0,169,0,28561,0
2015-12-01,78327,491362,13,1,11,1,1,0,2.645707238247972e-5,2.0351594140369014e-6,1.404368863865589e-4,1.2766989671505355e-5,2.0351594140369014e-6,0,0,170,0,28900,0
2015-12-02,79004,520904,27,0,19,0,1,0,5.183296730299633e-5,0,2.4049415219482557e-4,0,1.9197395297406047e-6,0,0,171,0,29241,0
2015-12-03,78155,500598,13,0,8,0,1,0,2.596894114638892e-5,0,1.0236069349369842e-4,0,1.997610857414532e-6,0,0,172,0,29584,0
2015-12-04,78117,496613,5,0,5,0,0,0,1.0068202000350374e-5,0,6.400655427115737e-5,0,0,0,0,173,0,29929,0
2015-12-05,70396,434991,5,0,4,0,2,0,1.149449069061199e-5,0,5.682141030740383e-5,0,4.597796276244796e-6,0,0,174,0,30276,0
2015-12-06,71103,472121,8,0,8,0,0,0,1.6944808640157926e-5,0,1.1251283349507053e-4,0,0,0,0,175,0,30625,0
2015-12-07,76977,507267,3,0,3,0,1,0,5.9140452661024666e-6,0,3.8972680151214e-5,0,1.9713484220341555e-6,0,0,176,0,30976,0
2015-12-08,77497,502823,6,1,5,1,0,0,1.1932628380165585e-5,1.988771396694264e-6,6.451862652747848e-5,1.2903725305495697e-5,0,0,0,177,0,31329,0
2015-12-09,78075,497128,44,0,9,0,6,0,8.850839220482451e-5,0,1.1527377521613833e-4,0,1.2069326209748798e-5,0,0,178,0,31684,0
2015-12-10,76504,488007,13,0,11,0,0,0,2.6638962146034792e-5,0,1.4378333159050508e-4,0,0,0,0,179,0,32041,0
