date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-23,283563,143540,83,9,66,9,41,4,2.927039141213769e-4,3.173897863966738e-5,4.598021457433468e-4,6.270029260136548e-5,1.445886804695958e-4,1.4106212728741056e-5,0,99,0,9801,0
2015-09-24,291339,140480,45,11,44,11,19,6,1.5445923820703715e-4,3.775670267283131e-5,3.132118451025057e-4,7.830296127562642e-5,6.52161227985268e-5,2.059456509427162e-5,0,100,0,10000,0
2015-09-25,311789,193143,63,9,61,9,41,2,2.020597262892533e-4,2.8865675184179043e-5,3.1582816876614736e-4,4.6597598670415184e-5,1.3149918695014897e-4,6.414594485373121e-6,0,101,0,10201,0
2015-09-26,204198,112429,180,13,176,13,154,1,8.814973701995123e-4,6.366369895885366e-5,0.0015654324062297094,1.1562853000560353e-4,7.541699722818049e-4,4.897207612219512e-6,0,102,0,10404,0
2015-09-27,180508,101933,65,7,64,7,52,3,3.600948434418419e-4,3.877944467835221e-5,6.278634004689355e-4,6.867255942628982e-5,2.8807587475347354e-4,1.6619762005008088e-5,0,103,0,10609,0
2015-09-28,242208,117896,39,6,37,6,18,0,1.6101862861672613e-4,2.4772096710265558e-5,3.138359231865373e-4,5.089231186808713e-5,7.431629013079666e-5,0,0,104,0,10816,0
2015-09-29,223591,120780,41,11,41,11,19,0,1.8337052922523715e-4,4.919697125555143e-5,3.394601755257493e-4,9.107468123861566e-5,8.497658671413429e-5,0,0,105,0,11025,0
2015-09-30,263662,144049,35,12,33,12,7,0,1.3274571231349227e-4,4.551281565034021e-5,2.2908871286853779e-4,8.33049864976501e-5,2.6549142462698454e-5,0,0,106,0,11236,0
2015-10-01,210753,124284,27,13,26,12,9,1,1.281120553444079e-4,6.168358220286307e-5,2.091982877924753e-4,9.655305590421937e-5,4.2704018448135966e-5,4.744890938681774e-6,0,107,0,11449,0
2015-10-02,177995,107534,34,6,32,5,16,0,1.910166015899323e-4,3.370881204528217e-5,2.975803001841278e-4,4.649692190376997e-5,8.989016545408578e-5,0,0,108,0,11664,0
2015-10-03,179500,93033,23,12,22,12,12,6,1.2813370473537604e-4,6.685236768802228e-5,2.3647522921973923e-4,1.289864886653123e-4,6.685236768802228e-5,3.342618384401114e-5,0,109,0,11881,0
2015-10-04,216946,112407,45,4,44,4,31,1,2.0742488914292037e-4,1.8437767923815144e-5,3.914346971274031e-4,3.558497246612755e-5,1.4289270140956735e-4,4.609441980953786e-6,0,110,0,12100,0
2015-10-05,188903,107893,50,5,49,5,37,0,2.646861087436409e-4,2.646861087436409e-5,4.541536522295237e-4,4.6342209411175884e-5,1.9586772047029428e-4,0,0,111,0,12321,0
2015-10-06,210931,102433,39,7,35,6,20,1,1.8489458638132848e-4,3.318620781203332e-5,3.416867611023791e-4,5.857487333183642e-5,9.481773660580948e-5,4.740886830290474e-6,0,112,0,12544,0
2015-10-07,183839,103945,19,6,19,6,9,3,1.0335130195442752e-4,3.263725324876658e-5,1.8278897493866948e-4,5.7722834191158784e-5,4.895587987314987e-5,1.631862662438329e-5,0,113,0,12769,0
2015-10-08,192513,107161,32,20,32,20,16,15,1.6622254081542545e-4,1.0388908800964091e-4,2.986161010068962e-4,1.866350631293101e-4,8.311127040771273e-5,7.791681600723068e-5,0,114,0,12996,0
