date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-21,309049,164727,18,12,17,12,0,0,5.8243191209161004e-5,3.882879413944067e-5,1.0320105386487947e-4,7.284780272815022e-5,0,0,0,97,0,9409,0
2015-09-22,192200,104860,20,8,20,8,5,3,1.040582726326743e-4,4.162330905306972e-5,1.9073049780659929e-4,7.629219912263972e-5,2.6014568158168575e-5,1.5608740894901145e-5,0,98,0,9604,0
2015-09-23,283563,143540,32,20,27,20,6,6,1.1284970182992845e-4,7.053106364370528e-5,1.881008778040964e-4,1.3933398355858994e-4,2.1159319093111585e-5,2.1159319093111585e-5,0,99,0,9801,0
2015-09-24,291339,140480,20,13,16,10,1,1,6.864855031423874e-5,4.462155770425518e-5,1.1389521640091117e-4,7.118451025056947e-5,3.432427515711937e-6,3.432427515711937e-6,0,100,0,10000,0
2015-09-25,311789,193143,20,11,18,11,6,5,6.414594485373121e-5,3.5280269669552166e-5,9.319519734083037e-5,5.6952620597174114e-5,1.9243783456119362e-5,1.6036486213432804e-5,0,101,0,10201,0
2015-09-26,204198,112429,17,9,17,9,8,3,8.32525294077317e-5,4.407486850997561e-5,1.5120653923809694e-4,8.005052077311014e-5,3.91776608977561e-5,1.4691622836658537e-5,0,102,0,10404,0
2015-09-27,180508,101933,11,6,11,6,4,1,6.093912735169632e-5,3.3239524010016176e-5,1.0791402195559828e-4,5.88621937939627e-5,2.2159682673344116e-5,5.539920668336029e-6,0,103,0,10609,0
2015-09-28,242208,117896,18,10,17,9,3,2,7.431629013079666e-5,4.128682785044259e-5,1.4419488362624687e-4,7.633846780213069e-5,1.2386048355132779e-5,8.25736557008852e-6,0,104,0,10816,0
2015-09-29,223591,120780,17,8,17,8,3,0,7.603168284948857e-5,3.577961545858286e-5,1.407517800960424e-4,6.62361318099023e-5,1.3417355796968572e-5,0,0,105,0,11025,0
2015-09-30,263662,144049,12,5,12,5,3,2,4.551281565034021e-5,1.8963673187641754e-5,8.33049864976501e-5,3.471041104068754e-5,1.1378203912585053e-5,7.585469275056701e-6,0,106,0,11236,0
2015-10-01,210753,124284,30,4,26,4,13,0,1.4234672816045322e-4,1.8979563754727097e-5,2.091982877924753e-4,3.2184351968073124e-5,6.168358220286307e-5,0,0,107,0,11449,0
2015-10-02,177995,107534,18,11,17,10,7,2,1.0112643613584651e-4,6.179948874968398e-5,1.580895344728179e-4,9.299384380753994e-5,3.932694738616253e-5,1.1236270681760723e-5,0,108,0,11664,0
2015-10-03,179500,93033,14,8,14,8,4,3,7.799442896935933e-5,4.456824512534819e-5,1.504842367761977e-4,8.599099244354154e-5,2.2284122562674096e-5,1.671309192200557e-5,0,109,0,11881,0
2015-10-04,216946,112407,13,11,13,11,5,5,5.992274575239921e-5,5.070386179049164e-5,1.1565116051491455e-4,9.785867428185077e-5,2.304720990476893e-5,2.304720990476893e-5,0,110,0,12100,0
2015-10-05,188903,107893,11,4,11,4,2,0,5.8230943923601e-5,2.1174888699491273e-5,1.0195286070458695e-4,3.707376752894071e-5,1.0587444349745637e-5,0,0,111,0,12321,0
2015-10-06,210931,102433,15,12,15,12,4,3,7.111330245435711e-5,5.689064196348569e-5,1.4643718332959106e-4,1.1714974666367284e-4,1.8963547321161897e-5,1.4222660490871423e-5,0,112,0,12544,0
2015-10-07,183839,103945,5,2,5,2,1,1,2.719771104063882e-5,1.0879084416255528e-5,4.8102361825965654e-5,1.9240944730386262e-5,5.439542208127764e-6,5.439542208127764e-6,0,113,0,12769,0
2015-10-08,192513,107161,16,10,13,10,1,1,8.311127040771273e-5,5.1944544004820455e-5,1.2131279103405157e-4,9.331753156465505e-5,5.194454400482045e-6,5.194454400482045e-6,0,114,0,12996,0
2015-10-09,197945,111533,27,11,25,11,8,6,1.3640152567632424e-4,5.557099194220617e-5,2.241489066016336e-4,9.862551890471878e-5,4.041526686705903e-5,3.0311450150294273e-5,0,115,0,13225,0
2015-10-10,192714,116052,20,12,14,11,2,1,1.0378073206928402e-4,6.226843924157041e-5,1.2063557715506842e-4,9.478509633612519e-5,1.0378073206928402e-5,5.189036603464201e-6,0,116,0,13456,0
2015-10-11,165772,110711,18,15,18,15,4,3,1.0858287286152064e-4,9.048572738460053e-5,1.6258547027847277e-4,1.3548789189872732e-4,2.4129527302560142e-5,1.8097145476920108e-05,0,117,0,13689,0
2015-10-12,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,118,0,13924,0
2015-10-13,94030,58925,3,1,3,1,1,1,3.190471126236308e-5,1.0634903754121024e-5,5.0912176495545185e-5,1.6970725498515063e-5,1.0634903754121024e-5,1.0634903754121024e-5,0,119,0,14161,0
2015-10-14,534172,240890,37,26,35,24,6,4,6.926607909062998e-5,4.867346098260485e-5,1.4529453277429532e-4,9.963053675951679e-5,1.1232337149831889e-5,7.488224766554593e-6,0,120,0,14400,0
2015-10-15,218877,121202,8,5,8,5,1,0,3.655020856462762e-5,2.2843880352892264e-5,6.600551146020693e-5,4.125344466262933e-5,4.568776070578452e-6,0,0,121,0,14641,0
2015-10-16,190415,106834,21,15,12,11,7,6,1.1028542919412862e-4,7.877530656723472e-5,1.1232379205121964e-4,1.0296347604695134e-4,3.6761809731376205e-5,3.151012262689389e-5,0,122,0,14884,0
2015-10-17,203224,113612,26,11,23,10,8,3,1.2793764516002046e-4,5.412746526000866e-5,2.0244340386578883e-4,8.801887124599515e-5,3.93654292800063e-5,1.4762035980002362e-5,0,123,0,15129,0
